OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_PROB,POP_MID_PROB,POP_HIGH_PROB,POP_60P_PROB,POP_DENS,GMS_LIC_CNT
2006,9,노로바이러스,5,104,1,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,노로바이러스,0,0,0,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,노로바이러스,0,0,0,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,노로바이러스,14,1878,1,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,노로바이러스,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,노로바이러스,1,4,1,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,노로바이러스,1,39,1,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,노로바이러스,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,노로바이러스,1,15,1,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,바실러스세레우스,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,바실러스세레우스,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,바실러스세레우스,1,7,1,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,바실러스세레우스,1,17,1,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,바실러스세레우스,0,0,0,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,바실러스세레우스,1,6,1,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,바실러스세레우스,0,0,0,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,바실러스세레우스,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,바실러스세레우스,0,0,0,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,바실러스세레우스,1,21,1,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,바실러스세레우스,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,바실러스세레우스,1,8,1,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,병원성대장균,4,104,1,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,병원성대장균,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,병원성대장균,0,0,0,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,병원성대장균,10,527,1,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,병원성대장균,9,789,1,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,병원성대장균,3,42,1,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,병원성대장균,11,1361,1,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,병원성대장균,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,병원성대장균,0,0,0,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,병원성대장균,1,9,1,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,병원성대장균,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,병원성대장균,0,0,0,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,살모넬라,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,살모넬라,1,5,1,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,살모넬라,2,82,1,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,살모넬라,3,103,1,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,살모넬라,3,48,1,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,살모넬라,2,32,1,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,살모넬라,3,70,1,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,살모넬라,1,84,1,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,살모넬라,5,65,1,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,살모넬라,2,87,1,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,살모넬라,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,살모넬라,0,0,0,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,원충,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,원충,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,원충,0,0,0,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,원충,0,0,0,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,원충,0,0,0,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,원충,0,0,0,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,원충,0,0,0,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,원충,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,원충,0,0,0,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,원충,0,0,0,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,원충,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,원충,0,0,0,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,장염비브리오,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,장염비브리오,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,장염비브리오,3,58,1,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,장염비브리오,7,178,1,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,장염비브리오,9,120,1,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,장염비브리오,5,34,1,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,장염비브리오,1,157,1,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,장염비브리오,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,장염비브리오,0,0,0,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,장염비브리오,0,0,0,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,장염비브리오,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,장염비브리오,0,0,0,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,캠필로박터제주니,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,캠필로박터제주니,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,캠필로박터제주니,0,0,0,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,캠필로박터제주니,0,0,0,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,캠필로박터제주니,0,0,0,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,캠필로박터제주니,1,53,1,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,캠필로박터제주니,0,0,0,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,캠필로박터제주니,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
2006,4,캠필로박터제주니,0,0,0,0,0,75.902,11.3,16.9,6,105,2.7,25.6,1006.9,1019.9,993.9,1011.8,1024.9,999,62,5,156.6,30,1,48833792.64,4031672.225,2141091.94,1916688.196,6362928.195,0.08397245,0.044595077,0.039921153,0.1325283,489.9148576,192
2006,3,캠필로박터제주니,0,0,0,0,0,75.827,5.9,12.2,0,13.6,2.6,28.1,1012.1,1021.6,999.9,1017.2,1027,1005.1,53,4,217.7,9,1,48816220.36,4038923.803,2138509.554,1911848.537,6346332.252,0.084123487,0.044541291,0.039820351,0.132182637,489.7385674,342
2006,2,캠필로박터제주니,0,0,0,0,0,75.381,1.2,6.5,-3.7,32.4,2.4,31.3,1020.4,1033.6,1005.3,1025.8,1039.4,1010.8,59,7,163,2,1,48800594.26,4045331.237,2135845.919,1907570.095,6331679.208,0.084256942,0.044485812,0.039731239,0.13187744,489.5818019,259
2006,1,캠필로박터제주니,0,0,0,3,1,75.231,0.6,5.7,-3.8,27.9,1.9,24.7,1019.8,1028.8,1008.7,1025.2,1034.4,1013.9,62,7,153.2,0,0,48783565.89,4052267.548,2132530.255,1902936.061,6315829.125,0.084401413,0.044416753,0.039634721,0.131547312,489.4109682,316
2006,12,클로스트리디움퍼프린젠스,0,0,0,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,클로스트리디움퍼프린젠스,0,0,0,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,클로스트리디움퍼프린젠스,0,0,0,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
2006,9,클로스트리디움퍼프린젠스,0,0,0,0,0,76.868,19.5,25.1,15,59.8,1.8,24.9,1010,1018.8,995.2,1014.9,1023.8,1000.9,72,15,171.4,30,1,48924706.18,3993455.877,2148193.951,1942156.731,6450577.356,0.083176472,0.044742999,0.040451616,0.134353874,490.8269289,256
2006,8,클로스트리디움퍼프린젠스,0,0,0,4,1,76.645,26.5,31.6,22.7,125.5,1.6,26.2,1004,1012.8,994.8,1008.7,1018.1,999.5,75,15,204.9,24,1,48905723.45,4001525.013,2147513.116,1936783.846,6432047.232,0.083344538,0.044728819,0.040339709,0.133967925,490.6364886,210
2006,7,클로스트리디움퍼프린젠스,0,0,0,3,1,76.199,23.2,26.7,20.6,642.2,1.8,28.6,1002.2,1012.7,987.8,1006.9,1016.9,993.2,84,28,64.2,12,1,48887026.5,4009428.5,2146447,1931519,6413909,0.083509153,0.044706614,0.040230052,0.133590138,490.4489153,254
2006,6,클로스트리디움퍼프린젠스,0,0,0,4,1,75.902,21.3,26.7,16.8,153.7,1.8,26.3,1003.2,1014.3,989.9,1007.8,1017,994.7,72,15,172.1,12,1,48869204.78,4016919.316,2145048.435,1926526.856,6396729.007,0.083665173,0.044677484,0.040126074,0.13323231,490.2701226,244
2006,5,클로스트리디움퍼프린젠스,0,0,0,3,1,76.05,17.3,22.9,12.2,161.2,2.1,24.7,1008.1,1019.3,993.4,1012.8,1024.5,998.2,68,8,180.3,32,1,48851070.16,4024496.848,2143224.184,1921474.604,6379361.92,0.083822999,0.044639488,0.040020845,0.132870585,490.0881908,183
